"marked","head_id","tail_id","id","head","tail","relation"
"卢俊义部下：吴用、公孙胜、<head>关胜</head>、呼延灼、朱仝、雷横、索超、杨志、单廷、魏定国、宣赞、<tail>郝思文</tail>、燕青、杨林、欧鹏、凌振、马麟、邓飞、施恩、樊瑞、项充、李衮、时迁、白胜，大小头领二十五员，马步军兵一万；水军头领三员，李俊、童威、童猛，引水手驾船接应。","id_10","id_57",21598.0,"关胜","郝思文","friend"
"卢俊义部下：吴用、公孙胜、<head>关胜</head>、呼延灼、朱仝、雷横、索超、杨志、单廷、魏定国、宣赞、<tail>郝思文</tail>、燕青、杨林、欧鹏、凌振、马麟、邓飞、施恩、樊瑞、项充、李衮、时迁、白胜，大小头领二十五员，马步军兵一万；水军头领三员，李俊、童威、童猛，引水手驾船接应。","id_10","id_57",21598.0,"关胜","郝思文","sworn"
"卢俊义部下：吴用、公孙胜、<tail>关胜</tail>、呼延灼、朱仝、雷横、索超、杨志、单廷、魏定国、宣赞、<head>郝思文</head>、燕青、杨林、欧鹏、凌振、马麟、邓飞、施恩、樊瑞、项充、李衮、时迁、白胜，大小头领二十五员，马步军兵一万；水军头领三员，李俊、童威、童猛，引水手驾船接应。","id_57","id_10",21598.0,"郝思文","关胜","friend"
"卢俊义部下：吴用、公孙胜、<tail>关胜</tail>、呼延灼、朱仝、雷横、索超、杨志、单廷、魏定国、宣赞、<head>郝思文</head>、燕青、杨林、欧鹏、凌振、马麟、邓飞、施恩、樊瑞、项充、李衮、时迁、白胜，大小头领二十五员，马步军兵一万；水军头领三员，李俊、童威、童猛，引水手驾船接应。","id_57","id_10",21598.0,"郝思文","关胜","sworn"
"卢俊义部下：吴用、公孙胜、<tail>关胜</tail>、呼延灼、朱仝、雷横、索超、杨志、单廷、魏定国、宣赞、<head>郝思文</head>、燕青、杨林、欧鹏、凌振、马麟、邓飞、施恩、樊瑞、项充、李衮、时迁、白胜，大小头领二十五员，马步军兵一万；水军头领三员，李俊、童威、童猛，引水手驾船接应。","id_57","id_10",21598.0,"郝思文","关胜","previous_subordinate"
"卢俊义部下：吴用、公孙胜、关胜、<head>呼延灼</head>、朱仝、雷横、索超、杨志、单廷、魏定国、宣赞、郝思文、燕青、杨林、欧鹏、<tail>凌振</tail>、马麟、邓飞、施恩、樊瑞、项充、李衮、时迁、白胜，大小头领二十五员，马步军兵一万；水军头领三员，李俊、童威、童猛，引水手驾船接应。","id_14","id_72",21598.0,"呼延灼","凌振","leader"
"卢俊义部下：吴用、公孙胜、关胜、<tail>呼延灼</tail>、朱仝、雷横、索超、杨志、单廷、魏定国、宣赞、郝思文、燕青、杨林、欧鹏、<head>凌振</head>、马麟、邓飞、施恩、樊瑞、项充、李衮、时迁、白胜，大小头领二十五员，马步军兵一万；水军头领三员，李俊、童威、童猛，引水手驾船接应。","id_72","id_14",21598.0,"凌振","呼延灼","subordinate"
"卢俊义部下：吴用、公孙胜、关胜、呼延灼、朱仝、雷横、<tail>索超</tail>、<head>杨志</head>、单廷、魏定国、宣赞、郝思文、燕青、杨林、欧鹏、凌振、马麟、邓飞、施恩、樊瑞、项充、李衮、时迁、白胜，大小头领二十五员，马步军兵一万；水军头领三员，李俊、童威、童猛，引水手驾船接应。","id_28","id_30",21598.0,"杨志","索超","advising"
"卢俊义部下：吴用、公孙胜、关胜、呼延灼、朱仝、雷横、索超、杨志、单廷、魏定国、宣赞、郝思文、燕青、杨林、欧鹏、凌振、马麟、邓飞、施恩、<head>樊瑞</head>、<tail>项充</tail>、李衮、时迁、白胜，大小头领二十五员，马步军兵一万；水军头领三员，李俊、童威、童猛，引水手驾船接应。","id_84","id_87",21598.0,"樊瑞","项充","friend"
"卢俊义部下：吴用、公孙胜、关胜、呼延灼、朱仝、雷横、索超、杨志、单廷、魏定国、宣赞、郝思文、燕青、杨林、欧鹏、凌振、马麟、邓飞、施恩、<head>樊瑞</head>、<tail>项充</tail>、李衮、时迁、白胜，大小头领二十五员，马步军兵一万；水军头领三员，李俊、童威、童猛，引水手驾船接应。","id_84","id_87",21598.0,"樊瑞","项充","sworn"
"卢俊义部下：吴用、公孙胜、关胜、呼延灼、朱仝、雷横、索超、杨志、单廷、魏定国、宣赞、郝思文、燕青、杨林、欧鹏、凌振、马麟、邓飞、施恩、<tail>樊瑞</tail>、<head>项充</head>、李衮、时迁、白胜，大小头领二十五员，马步军兵一万；水军头领三员，李俊、童威、童猛，引水手驾船接应。","id_87","id_84",21598.0,"项充","樊瑞","friend"
"卢俊义部下：吴用、公孙胜、关胜、呼延灼、朱仝、雷横、索超、杨志、单廷、魏定国、宣赞、郝思文、燕青、杨林、欧鹏、凌振、马麟、邓飞、施恩、<tail>樊瑞</tail>、<head>项充</head>、李衮、时迁、白胜，大小头领二十五员，马步军兵一万；水军头领三员，李俊、童威、童猛，引水手驾船接应。","id_87","id_84",21598.0,"项充","樊瑞","sworn"
"卢俊义部下：吴用、公孙胜、关胜、呼延灼、朱仝、雷横、索超、杨志、单廷、魏定国、宣赞、郝思文、燕青、杨林、欧鹏、凌振、马麟、邓飞、施恩、<head>樊瑞</head>、项充、<tail>李衮</tail>、时迁、白胜，大小头领二十五员，马步军兵一万；水军头领三员，李俊、童威、童猛，引水手驾船接应。","id_84","id_88",21598.0,"樊瑞","李衮","friend"
"卢俊义部下：吴用、公孙胜、关胜、呼延灼、朱仝、雷横、索超、杨志、单廷、魏定国、宣赞、郝思文、燕青、杨林、欧鹏、凌振、马麟、邓飞、施恩、<head>樊瑞</head>、项充、<tail>李衮</tail>、时迁、白胜，大小头领二十五员，马步军兵一万；水军头领三员，李俊、童威、童猛，引水手驾船接应。","id_84","id_88",21598.0,"樊瑞","李衮","sworn"
"卢俊义部下：吴用、公孙胜、关胜、呼延灼、朱仝、雷横、索超、杨志、单廷、魏定国、宣赞、郝思文、燕青、杨林、欧鹏、凌振、马麟、邓飞、施恩、<tail>樊瑞</tail>、项充、<head>李衮</head>、时迁、白胜，大小头领二十五员，马步军兵一万；水军头领三员，李俊、童威、童猛，引水手驾船接应。","id_88","id_84",21598.0,"李衮","樊瑞","friend"
"卢俊义部下：吴用、公孙胜、关胜、呼延灼、朱仝、雷横、索超、杨志、单廷、魏定国、宣赞、郝思文、燕青、杨林、欧鹏、凌振、马麟、邓飞、施恩、<tail>樊瑞</tail>、项充、<head>李衮</head>、时迁、白胜，大小头领二十五员，马步军兵一万；水军头领三员，李俊、童威、童猛，引水手驾船接应。","id_88","id_84",21598.0,"李衮","樊瑞","sworn"
"卢俊义部下：吴用、公孙胜、关胜、呼延灼、朱仝、雷横、索超、杨志、单廷、魏定国、宣赞、郝思文、燕青、杨林、欧鹏、凌振、马麟、邓飞、施恩、樊瑞、<head>项充</head>、<tail>李衮</tail>、时迁、白胜，大小头领二十五员，马步军兵一万；水军头领三员，李俊、童威、童猛，引水手驾船接应。","id_87","id_88",21598.0,"项充","李衮","friend"
"卢俊义部下：吴用、公孙胜、关胜、呼延灼、朱仝、雷横、索超、杨志、单廷、魏定国、宣赞、郝思文、燕青、杨林、欧鹏、凌振、马麟、邓飞、施恩、樊瑞、<head>项充</head>、<tail>李衮</tail>、时迁、白胜，大小头领二十五员，马步军兵一万；水军头领三员，李俊、童威、童猛，引水手驾船接应。","id_87","id_88",21598.0,"项充","李衮","sworn"
"卢俊义部下：吴用、公孙胜、关胜、呼延灼、朱仝、雷横、索超、杨志、单廷、魏定国、宣赞、郝思文、燕青、杨林、欧鹏、凌振、马麟、邓飞、施恩、樊瑞、<tail>项充</tail>、<head>李衮</head>、时迁、白胜，大小头领二十五员，马步军兵一万；水军头领三员，李俊、童威、童猛，引水手驾船接应。","id_88","id_87",21598.0,"李衮","项充","friend"
"卢俊义部下：吴用、公孙胜、关胜、呼延灼、朱仝、雷横、索超、杨志、单廷、魏定国、宣赞、郝思文、燕青、杨林、欧鹏、凌振、马麟、邓飞、施恩、樊瑞、<tail>项充</tail>、<head>李衮</head>、时迁、白胜，大小头领二十五员，马步军兵一万；水军头领三员，李俊、童威、童猛，引水手驾船接应。","id_88","id_87",21598.0,"李衮","项充","sworn"
"卢俊义部下：吴用、公孙胜、关胜、呼延灼、朱仝、雷横、索超、杨志、单廷、魏定国、宣赞、郝思文、燕青、杨林、欧鹏、凌振、马麟、邓飞、施恩、樊瑞、项充、李衮、时迁、白胜，大小头领二十五员，马步军兵一万；水军头领三员，<head>李俊</head>、<tail>童威</tail>、童猛，引水手驾船接应。","id_38","id_92",21598.0,"李俊","童威","friend"
"卢俊义部下：吴用、公孙胜、关胜、呼延灼、朱仝、雷横、索超、杨志、单廷、魏定国、宣赞、郝思文、燕青、杨林、欧鹏、凌振、马麟、邓飞、施恩、樊瑞、项充、李衮、时迁、白胜，大小头领二十五员，马步军兵一万；水军头领三员，<head>李俊</head>、<tail>童威</tail>、童猛，引水手驾船接应。","id_38","id_92",21598.0,"李俊","童威","sworn"
"卢俊义部下：吴用、公孙胜、关胜、呼延灼、朱仝、雷横、索超、杨志、单廷、魏定国、宣赞、郝思文、燕青、杨林、欧鹏、凌振、马麟、邓飞、施恩、樊瑞、项充、李衮、时迁、白胜，大小头领二十五员，马步军兵一万；水军头领三员，<tail>李俊</tail>、<head>童威</head>、童猛，引水手驾船接应。","id_92","id_38",21598.0,"童威","李俊","friend"
"卢俊义部下：吴用、公孙胜、关胜、呼延灼、朱仝、雷横、索超、杨志、单廷、魏定国、宣赞、郝思文、燕青、杨林、欧鹏、凌振、马麟、邓飞、施恩、樊瑞、项充、李衮、时迁、白胜，大小头领二十五员，马步军兵一万；水军头领三员，<tail>李俊</tail>、<head>童威</head>、童猛，引水手驾船接应。","id_92","id_38",21598.0,"童威","李俊","sworn"
"卢俊义部下：吴用、公孙胜、关胜、呼延灼、朱仝、雷横、索超、杨志、单廷、魏定国、宣赞、郝思文、燕青、杨林、欧鹏、凌振、马麟、邓飞、施恩、樊瑞、项充、李衮、时迁、白胜，大小头领二十五员，马步军兵一万；水军头领三员，<tail>李俊</tail>、<head>童威</head>、童猛，引水手驾船接应。","id_92","id_38",21598.0,"童威","李俊","fellow"
"卢俊义部下：吴用、公孙胜、关胜、呼延灼、朱仝、雷横、索超、杨志、单廷、魏定国、宣赞、郝思文、燕青、杨林、欧鹏、凌振、马麟、邓飞、施恩、樊瑞、项充、李衮、时迁、白胜，大小头领二十五员，马步军兵一万；水军头领三员，<head>李俊</head>、童威、<tail>童猛</tail>，引水手驾船接应。","id_38","id_93",21598.0,"李俊","童猛","friend"
"卢俊义部下：吴用、公孙胜、关胜、呼延灼、朱仝、雷横、索超、杨志、单廷、魏定国、宣赞、郝思文、燕青、杨林、欧鹏、凌振、马麟、邓飞、施恩、樊瑞、项充、李衮、时迁、白胜，大小头领二十五员，马步军兵一万；水军头领三员，<head>李俊</head>、童威、<tail>童猛</tail>，引水手驾船接应。","id_38","id_93",21598.0,"李俊","童猛","sworn"
"卢俊义部下：吴用、公孙胜、关胜、呼延灼、朱仝、雷横、索超、杨志、单廷、魏定国、宣赞、郝思文、燕青、杨林、欧鹏、凌振、马麟、邓飞、施恩、樊瑞、项充、李衮、时迁、白胜，大小头领二十五员，马步军兵一万；水军头领三员，<tail>李俊</tail>、童威、<head>童猛</head>，引水手驾船接应。","id_93","id_38",21598.0,"童猛","李俊","friend"
"卢俊义部下：吴用、公孙胜、关胜、呼延灼、朱仝、雷横、索超、杨志、单廷、魏定国、宣赞、郝思文、燕青、杨林、欧鹏、凌振、马麟、邓飞、施恩、樊瑞、项充、李衮、时迁、白胜，大小头领二十五员，马步军兵一万；水军头领三员，<tail>李俊</tail>、童威、<head>童猛</head>，引水手驾船接应。","id_93","id_38",21598.0,"童猛","李俊","sworn"
"卢俊义部下：吴用、公孙胜、关胜、呼延灼、朱仝、雷横、索超、杨志、单廷、魏定国、宣赞、郝思文、燕青、杨林、欧鹏、凌振、马麟、邓飞、施恩、樊瑞、项充、李衮、时迁、白胜，大小头领二十五员，马步军兵一万；水军头领三员，<tail>李俊</tail>、童威、<head>童猛</head>，引水手驾船接应。","id_93","id_38",21598.0,"童猛","李俊","fellow"
"卢俊义部下：吴用、公孙胜、关胜、呼延灼、朱仝、雷横、索超、杨志、单廷、魏定国、宣赞、郝思文、燕青、杨林、欧鹏、凌振、马麟、邓飞、施恩、樊瑞、项充、李衮、时迁、白胜，大小头领二十五员，马步军兵一万；水军头领三员，李俊、<head>童威</head>、<tail>童猛</tail>，引水手驾船接应。","id_92","id_93",21598.0,"童威","童猛","elder_brother"
"』　　却说<tail>宋江</tail>自从史进去了，备细写书与<head>吴用</head>知道。","id_4","id_1",21675.0,"吴用","宋江","fellow"
"<head>吴用</head>看了<tail>宋公明</tail>来书，说史进去娼妓李睡兰家做细作，大惊。","id_4","id_1",21676.0,"吴用","宋江","fellow"
"』　　<tail>宋江</tail>便问<head>吴用</head>请计。","id_4","id_1",21684.0,"吴用","宋江","fellow"
"宋江点起<head>解珍</head>、<tail>解宝</tail>，引五百余人，攻打汶上县。","id_49","id_50",21693.0,"解珍","解宝","elder_brother"
"<tail>宋江</tail>因见董平了得，隔夜已使王矮虎、<head>一丈青</head>、张青、孙二娘四个带一百余人，先在草屋两边埋伏，却拴数条绊马索在路上，又用薄土遮盖，只等来时鸣锣为号，绊马索齐起，准备捉这董平。","id_81","id_1",21790.0,"扈三娘","宋江","younger_sworn_sister"
"<tail>宋江</tail>因见董平了得，隔夜已使王矮虎、<head>一丈青</head>、张青、孙二娘四个带一百余人，先在草屋两边埋伏，却拴数条绊马索在路上，又用薄土遮盖，只等来时鸣锣为号，绊马索齐起，准备捉这董平。","id_81","id_1",21790.0,"扈三娘","宋江","matchmaker"
"宋江因见董平了得，隔夜已使王矮虎、一丈青、<head>张青</head>、<tail>孙二娘</tail>四个带一百余人，先在草屋两边埋伏，却拴数条绊马索在路上，又用薄土遮盖，只等来时鸣锣为号，绊马索齐起，准备捉这董平。","id_130","id_131",21790.0,"张青","孙二娘","husband"
"宋江因见董平了得，隔夜已使王矮虎、一丈青、<tail>张青</tail>、<head>孙二娘</head>四个带一百余人，先在草屋两边埋伏，却拴数条绊马索在路上，又用薄土遮盖，只等来时鸣锣为号，绊马索齐起，准备捉这董平。","id_131","id_130",21790.0,"孙二娘","张青","wife"
"　　董平正赶之间，来到那里，只听得背後<head>孔明</head>、<tail>孔亮</tail>大叫：『勿伤吾主！","id_85","id_86",21791.0,"孔明","孔亮","elder_brother"
"　　左边撞出一丈青、王矮虎，右边走出<head>张青</head>、<tail>孙二娘</tail>，一齐都上，把董平捉了。","id_130","id_131",21794.0,"张青","孙二娘","husband"
"　　左边撞出一丈青、王矮虎，右边走出<tail>张青</tail>、<head>孙二娘</head>，一齐都上，把董平捉了。","id_131","id_130",21794.0,"孙二娘","张青","wife"
"次日，<head>混世魔王</head>樊瑞，引<tail>项充</tail>、李衮，舞牌去迎，不期被丁得孙从肋窝里飞出标叉，正中项充；因此又输一阵。","id_84","id_87",21833.0,"樊瑞","项充","friend"
"次日，<head>混世魔王</head>樊瑞，引<tail>项充</tail>、李衮，舞牌去迎，不期被丁得孙从肋窝里飞出标叉，正中项充；因此又输一阵。","id_84","id_87",21833.0,"樊瑞","项充","sworn"
"次日，<tail>混世魔王</tail>樊瑞，引<head>项充</head>、李衮，舞牌去迎，不期被丁得孙从肋窝里飞出标叉，正中项充；因此又输一阵。","id_87","id_84",21833.0,"项充","樊瑞","friend"
"次日，<tail>混世魔王</tail>樊瑞，引<head>项充</head>、李衮，舞牌去迎，不期被丁得孙从肋窝里飞出标叉，正中项充；因此又输一阵。","id_87","id_84",21833.0,"项充","樊瑞","sworn"
"次日，<head>混世魔王</head>樊瑞，引项充、<tail>李衮</tail>，舞牌去迎，不期被丁得孙从肋窝里飞出标叉，正中项充；因此又输一阵。","id_84","id_88",21833.0,"樊瑞","李衮","friend"
"次日，<head>混世魔王</head>樊瑞，引项充、<tail>李衮</tail>，舞牌去迎，不期被丁得孙从肋窝里飞出标叉，正中项充；因此又输一阵。","id_84","id_88",21833.0,"樊瑞","李衮","sworn"
"次日，<tail>混世魔王</tail>樊瑞，引项充、<head>李衮</head>，舞牌去迎，不期被丁得孙从肋窝里飞出标叉，正中项充；因此又输一阵。","id_88","id_84",21833.0,"李衮","樊瑞","friend"
"次日，<tail>混世魔王</tail>樊瑞，引项充、<head>李衮</head>，舞牌去迎，不期被丁得孙从肋窝里飞出标叉，正中项充；因此又输一阵。","id_88","id_84",21833.0,"李衮","樊瑞","sworn"
"次日，<head>混世魔王</head>樊瑞，引项充、李衮，舞牌去迎，不期被丁得孙从肋窝里飞出标叉，正中<tail>项充</tail>；因此又输一阵。","id_84","id_87",21833.0,"樊瑞","项充","friend"
"次日，<head>混世魔王</head>樊瑞，引项充、李衮，舞牌去迎，不期被丁得孙从肋窝里飞出标叉，正中<tail>项充</tail>；因此又输一阵。","id_84","id_87",21833.0,"樊瑞","项充","sworn"
"次日，<tail>混世魔王</tail>樊瑞，引项充、李衮，舞牌去迎，不期被丁得孙从肋窝里飞出标叉，正中<head>项充</head>；因此又输一阵。","id_87","id_84",21833.0,"项充","樊瑞","friend"
"次日，<tail>混世魔王</tail>樊瑞，引项充、李衮，舞牌去迎，不期被丁得孙从肋窝里飞出标叉，正中<head>项充</head>；因此又输一阵。","id_87","id_84",21833.0,"项充","樊瑞","sworn"
"次日，混世魔王<head>樊瑞</head>，引<tail>项充</tail>、李衮，舞牌去迎，不期被丁得孙从肋窝里飞出标叉，正中项充；因此又输一阵。","id_84","id_87",21833.0,"樊瑞","项充","friend"
"次日，混世魔王<head>樊瑞</head>，引<tail>项充</tail>、李衮，舞牌去迎，不期被丁得孙从肋窝里飞出标叉，正中项充；因此又输一阵。","id_84","id_87",21833.0,"樊瑞","项充","sworn"
"次日，混世魔王<tail>樊瑞</tail>，引<head>项充</head>、李衮，舞牌去迎，不期被丁得孙从肋窝里飞出标叉，正中项充；因此又输一阵。","id_87","id_84",21833.0,"项充","樊瑞","friend"
"次日，混世魔王<tail>樊瑞</tail>，引<head>项充</head>、李衮，舞牌去迎，不期被丁得孙从肋窝里飞出标叉，正中项充；因此又输一阵。","id_87","id_84",21833.0,"项充","樊瑞","sworn"
"次日，混世魔王<head>樊瑞</head>，引项充、<tail>李衮</tail>，舞牌去迎，不期被丁得孙从肋窝里飞出标叉，正中项充；因此又输一阵。","id_84","id_88",21833.0,"樊瑞","李衮","friend"
"次日，混世魔王<head>樊瑞</head>，引项充、<tail>李衮</tail>，舞牌去迎，不期被丁得孙从肋窝里飞出标叉，正中项充；因此又输一阵。","id_84","id_88",21833.0,"樊瑞","李衮","sworn"
"次日，混世魔王<tail>樊瑞</tail>，引项充、<head>李衮</head>，舞牌去迎，不期被丁得孙从肋窝里飞出标叉，正中项充；因此又输一阵。","id_88","id_84",21833.0,"李衮","樊瑞","friend"
"次日，混世魔王<tail>樊瑞</tail>，引项充、<head>李衮</head>，舞牌去迎，不期被丁得孙从肋窝里飞出标叉，正中项充；因此又输一阵。","id_88","id_84",21833.0,"李衮","樊瑞","sworn"
"次日，混世魔王<head>樊瑞</head>，引项充、李衮，舞牌去迎，不期被丁得孙从肋窝里飞出标叉，正中<tail>项充</tail>；因此又输一阵。","id_84","id_87",21833.0,"樊瑞","项充","friend"
"次日，混世魔王<head>樊瑞</head>，引项充、李衮，舞牌去迎，不期被丁得孙从肋窝里飞出标叉，正中<tail>项充</tail>；因此又输一阵。","id_84","id_87",21833.0,"樊瑞","项充","sworn"
"次日，混世魔王<tail>樊瑞</tail>，引项充、李衮，舞牌去迎，不期被丁得孙从肋窝里飞出标叉，正中<head>项充</head>；因此又输一阵。","id_87","id_84",21833.0,"项充","樊瑞","friend"
"次日，混世魔王<tail>樊瑞</tail>，引项充、李衮，舞牌去迎，不期被丁得孙从肋窝里飞出标叉，正中<head>项充</head>；因此又输一阵。","id_87","id_84",21833.0,"项充","樊瑞","sworn"
"次日，混世魔王樊瑞，引<head>项充</head>、<tail>李衮</tail>，舞牌去迎，不期被丁得孙从肋窝里飞出标叉，正中项充；因此又输一阵。","id_87","id_88",21833.0,"项充","李衮","friend"
"次日，混世魔王樊瑞，引<head>项充</head>、<tail>李衮</tail>，舞牌去迎，不期被丁得孙从肋窝里飞出标叉，正中项充；因此又输一阵。","id_87","id_88",21833.0,"项充","李衮","sworn"
"次日，混世魔王樊瑞，引<tail>项充</tail>、<head>李衮</head>，舞牌去迎，不期被丁得孙从肋窝里飞出标叉，正中项充；因此又输一阵。","id_88","id_87",21833.0,"李衮","项充","friend"
"次日，混世魔王樊瑞，引<tail>项充</tail>、<head>李衮</head>，舞牌去迎，不期被丁得孙从肋窝里飞出标叉，正中项充；因此又输一阵。","id_88","id_87",21833.0,"李衮","项充","sworn"
"次日，混世魔王樊瑞，引项充、<head>李衮</head>，舞牌去迎，不期被丁得孙从肋窝里飞出标叉，正中<tail>项充</tail>；因此又输一阵。","id_88","id_87",21833.0,"李衮","项充","friend"
"次日，混世魔王樊瑞，引项充、<head>李衮</head>，舞牌去迎，不期被丁得孙从肋窝里飞出标叉，正中<tail>项充</tail>；因此又输一阵。","id_88","id_87",21833.0,"李衮","项充","sworn"
"次日，混世魔王樊瑞，引项充、<tail>李衮</tail>，舞牌去迎，不期被丁得孙从肋窝里飞出标叉，正中<head>项充</head>；因此又输一阵。","id_87","id_88",21833.0,"项充","李衮","friend"
"次日，混世魔王樊瑞，引项充、<tail>李衮</tail>，舞牌去迎，不期被丁得孙从肋窝里飞出标叉，正中<head>项充</head>；因此又输一阵。","id_87","id_88",21833.0,"项充","李衮","sworn"
"三通鼓罢，<head>张清</head>在马上荡起征尘，往来驰走；门旗影里，左边闪出那个<tail>花项虎</tail>龚旺，右边闪出这个中箭虎丁得孙。","id_27","id_104",21844.0,"张清","龚旺","leader"
"三通鼓罢，<tail>张清</tail>在马上荡起征尘，往来驰走；门旗影里，左边闪出那个<head>花项虎</head>龚旺，右边闪出这个中箭虎丁得孙。","id_104","id_27",21844.0,"龚旺","张清","subordinate"
"三通鼓罢，<head>张清</head>在马上荡起征尘，往来驰走；门旗影里，左边闪出那个花项虎<tail>龚旺</tail>，右边闪出这个中箭虎丁得孙。","id_27","id_104",21844.0,"张清","龚旺","leader"
"三通鼓罢，<tail>张清</tail>在马上荡起征尘，往来驰走；门旗影里，左边闪出那个花项虎<head>龚旺</head>，右边闪出这个中箭虎丁得孙。","id_104","id_27",21844.0,"龚旺","张清","subordinate"
"三通鼓罢，<head>张清</head>在马上荡起征尘，往来驰走；门旗影里，左边闪出那个花项虎龚旺，右边闪出这个<tail>中箭虎</tail>丁得孙。","id_27","id_105",21844.0,"张清","丁得孙","leader"
"三通鼓罢，<tail>张清</tail>在马上荡起征尘，往来驰走；门旗影里，左边闪出那个花项虎龚旺，右边闪出这个<head>中箭虎</head>丁得孙。","id_105","id_27",21844.0,"丁得孙","张清","subordinate"
"三通鼓罢，<head>张清</head>在马上荡起征尘，往来驰走；门旗影里，左边闪出那个花项虎龚旺，右边闪出这个中箭虎<tail>丁得孙</tail>。","id_27","id_105",21844.0,"张清","丁得孙","leader"
"三通鼓罢，<tail>张清</tail>在马上荡起征尘，往来驰走；门旗影里，左边闪出那个花项虎龚旺，右边闪出这个中箭虎<head>丁得孙</head>。","id_105","id_27",21844.0,"丁得孙","张清","subordinate"
"<head>宋江</head>阵上人多，早有<tail>吕方</tail>、郭盛，两骑马，两枝戟，救回本阵。","id_1","id_74",21855.0,"宋江","吕方","leader"
"<tail>宋江</tail>阵上人多，早有<head>吕方</head>、郭盛，两骑马，两枝戟，救回本阵。","id_74","id_1",21855.0,"吕方","宋江","subordinate"
"<head>宋江</head>阵上人多，早有吕方、<tail>郭盛</tail>，两骑马，两枝戟，救回本阵。","id_1","id_75",21855.0,"宋江","郭盛","leader"
"<tail>宋江</tail>阵上人多，早有吕方、<head>郭盛</head>，两骑马，两枝戟，救回本阵。","id_75","id_1",21855.0,"郭盛","宋江","subordinate"
"』<head>宋江</head>言未尽，马後一将飞出，看时，却是<tail>锦毛虎</tail>燕顺。","id_1","id_70",21858.0,"宋江","燕顺","recruit"
"』<head>宋江</head>言未尽，马後一将飞出，看时，却是锦毛虎<tail>燕顺</tail>。","id_1","id_70",21858.0,"宋江","燕顺","recruit"
"<head>张清</head>看见，大骂<tail>董平</tail>：『我和你邻近州府，唇齿之邦，共同灭贼，正当其理！","id_27","id_26",21923.0,"张清","董平","friend"
"<tail>张清</tail>看见，大骂<head>董平</head>：『我和你邻近州府，唇齿之邦，共同灭贼，正当其理！","id_26","id_27",21923.0,"董平","张清","friend"
"』<head>董平</head>大怒，直取<tail>张清</tail>。","id_26","id_27",21926.0,"董平","张清","friend"
"』<tail>董平</tail>大怒，直取<head>张清</head>。","id_27","id_26",21926.0,"张清","董平","friend"
"<head>张清</head>见打不著，再取第二个石子，又打将去，<tail>董平</tail>又闪过了。","id_27","id_26",21932.0,"张清","董平","friend"
"<tail>张清</tail>见打不著，再取第二个石子，又打将去，<head>董平</head>又闪过了。","id_26","id_27",21932.0,"董平","张清","friend"
"那马尾相衔，<head>张清</head>走到阵门左侧，<tail>董平</tail>望後心刺一枪来。","id_27","id_26",21934.0,"张清","董平","friend"
"那马尾相衔，<tail>张清</tail>走到阵门左侧，<head>董平</head>望後心刺一枪来。","id_26","id_27",21934.0,"董平","张清","friend"
"　　<head>张清</head>一闪，镫里藏身，<tail>董平</tail>却搠了空；那条枪却搠将过来；董平的马和张清的马，两厮并著，张清便撇了枪，双手把董平和枪连臂膊只一拖，却拖不动，两个搅做一块。","id_27","id_26",21935.0,"张清","董平","friend"
"　　<tail>张清</tail>一闪，镫里藏身，<head>董平</head>却搠了空；那条枪却搠将过来；董平的马和张清的马，两厮并著，张清便撇了枪，双手把董平和枪连臂膊只一拖，却拖不动，两个搅做一块。","id_26","id_27",21935.0,"董平","张清","friend"
"　　<head>张清</head>一闪，镫里藏身，董平却搠了空；那条枪却搠将过来；<tail>董平</tail>的马和张清的马，两厮并著，张清便撇了枪，双手把董平和枪连臂膊只一拖，却拖不动，两个搅做一块。","id_27","id_26",21935.0,"张清","董平","friend"
"　　<tail>张清</tail>一闪，镫里藏身，董平却搠了空；那条枪却搠将过来；<head>董平</head>的马和张清的马，两厮并著，张清便撇了枪，双手把董平和枪连臂膊只一拖，却拖不动，两个搅做一块。","id_26","id_27",21935.0,"董平","张清","friend"
"　　<head>张清</head>一闪，镫里藏身，董平却搠了空；那条枪却搠将过来；董平的马和张清的马，两厮并著，张清便撇了枪，双手把<tail>董平</tail>和枪连臂膊只一拖，却拖不动，两个搅做一块。","id_27","id_26",21935.0,"张清","董平","friend"
"　　<tail>张清</tail>一闪，镫里藏身，董平却搠了空；那条枪却搠将过来；董平的马和张清的马，两厮并著，张清便撇了枪，双手把<head>董平</head>和枪连臂膊只一拖，却拖不动，两个搅做一块。","id_26","id_27",21935.0,"董平","张清","friend"
"　　张清一闪，镫里藏身，<head>董平</head>却搠了空；那条枪却搠将过来；董平的马和<tail>张清</tail>的马，两厮并著，张清便撇了枪，双手把董平和枪连臂膊只一拖，却拖不动，两个搅做一块。","id_26","id_27",21935.0,"董平","张清","friend"
"　　张清一闪，镫里藏身，<tail>董平</tail>却搠了空；那条枪却搠将过来；董平的马和<head>张清</head>的马，两厮并著，张清便撇了枪，双手把董平和枪连臂膊只一拖，却拖不动，两个搅做一块。","id_27","id_26",21935.0,"张清","董平","friend"
"　　张清一闪，镫里藏身，<head>董平</head>却搠了空；那条枪却搠将过来；董平的马和张清的马，两厮并著，<tail>张清</tail>便撇了枪，双手把董平和枪连臂膊只一拖，却拖不动，两个搅做一块。","id_26","id_27",21935.0,"董平","张清","friend"
