"marked","head_id","tail_id","id","head","tail","relation"
"<tail>沙僧</tail>徐步落伽山，玩看仙境，只见木叉行者当面相迎道：“沙悟净，你不保<head>唐僧</head>取经，却来此何干？”","id_1","id_20",16631.0,"唐僧","沙僧","master"
"沙僧徐步落伽山，玩看仙境，只见木叉行者当面相迎道：“<head>沙悟净</head>，你不保<tail>唐僧</tail>取经，却来此何干？”","id_20","id_1",16631.0,"沙僧","唐僧","apprentice"
"沙僧徐步落伽山，玩看仙境，只见木叉行者当面相迎道：“<tail>沙悟净</tail>，你不保<head>唐僧</head>取经，却来此何干？”","id_1","id_20",16631.0,"唐僧","沙僧","master"
"木叉情知是寻行者，更不题起，即先进去对菩萨道：“外有<head>唐僧</head>的小徒弟<tail>沙悟净</tail>朝拜。”","id_1","id_20",16633.0,"唐僧","沙僧","master"
"木叉情知是寻行者，更不题起，即先进去对菩萨道：“外有<tail>唐僧</tail>的小徒弟<head>沙悟净</head>朝拜。”","id_20","id_1",16633.0,"沙僧","唐僧","apprentice"
"<head>孙行者</head>在台下听见，笑道：“这定是<tail>唐僧</tail>有难，沙僧来请菩萨的。”","id_6","id_1",16634.0,"孙悟空","唐僧","apprentice"
"<tail>孙行者</tail>在台下听见，笑道：“这定是<head>唐僧</head>有难，沙僧来请菩萨的。”","id_1","id_6",16634.0,"唐僧","孙悟空","master"
"<head>孙行者</head>在台下听见，笑道：“这定是唐僧有难，<tail>沙僧</tail>来请菩萨的。”","id_6","id_20",16634.0,"孙悟空","沙僧","elder_brother_with_the_same_master"
"<tail>孙行者</tail>在台下听见，笑道：“这定是唐僧有难，<head>沙僧</head>来请菩萨的。”","id_20","id_6",16634.0,"沙僧","孙悟空","younger_brother_with_the_same_master"
"孙行者在台下听见，笑道：“这定是<head>唐僧</head>有难，<tail>沙僧</tail>来请菩萨的。”","id_1","id_20",16634.0,"唐僧","沙僧","master"
"孙行者在台下听见，笑道：“这定是<tail>唐僧</tail>有难，<head>沙僧</head>来请菩萨的。”","id_20","id_1",16634.0,"沙僧","唐僧","apprentice"
"这<head>沙僧</head>倒身下拜，拜罢抬头正欲告诉前事，忽见<tail>孙行者</tail>站在旁边，等不得说话，就掣降妖杖望行者劈脸便打。","id_20","id_6",16636.0,"沙僧","孙悟空","younger_brother_with_the_same_master"
"这<tail>沙僧</tail>倒身下拜，拜罢抬头正欲告诉前事，忽见<head>孙行者</head>站在旁边，等不得说话，就掣降妖杖望行者劈脸便打。","id_6","id_20",16636.0,"孙悟空","沙僧","elder_brother_with_the_same_master"
"及请出，果是一匹<head>白马</head>，一个<tail>唐僧</tail>，后跟着八戒、沙僧。","id_21","id_1",16651.0,"白龙马","唐僧","apprentice"
"及请出，果是一匹<tail>白马</tail>，一个<head>唐僧</head>，后跟着八戒、沙僧。","id_1","id_21",16651.0,"唐僧","白龙马","master"
"及请出，果是一匹<head>白马</head>，一个唐僧，后跟着<tail>八戒</tail>、沙僧。","id_21","id_16",16651.0,"白龙马","猪八戒","younger_brother_with_the_same_master"
"及请出，果是一匹<tail>白马</tail>，一个唐僧，后跟着<head>八戒</head>、沙僧。","id_16","id_21",16651.0,"猪八戒","白龙马","elder_brother_with_the_same_master"
"及请出，果是一匹<head>白马</head>，一个唐僧，后跟着八戒、<tail>沙僧</tail>。","id_21","id_20",16651.0,"白龙马","沙僧","younger_brother_with_the_same_master"
"及请出，果是一匹<tail>白马</tail>，一个唐僧，后跟着八戒、<head>沙僧</head>。","id_20","id_21",16651.0,"沙僧","白龙马","elder_brother_with_the_same_master"
"及请出，果是一匹白马，一个<head>唐僧</head>，后跟着<tail>八戒</tail>、沙僧。","id_1","id_16",16651.0,"唐僧","猪八戒","master"
"及请出，果是一匹白马，一个<tail>唐僧</tail>，后跟着<head>八戒</head>、沙僧。","id_16","id_1",16651.0,"猪八戒","唐僧","apprentice"
"及请出，果是一匹白马，一个<head>唐僧</head>，后跟着八戒、<tail>沙僧</tail>。","id_1","id_20",16651.0,"唐僧","沙僧","master"
"及请出，果是一匹白马，一个<tail>唐僧</tail>，后跟着八戒、<head>沙僧</head>。","id_20","id_1",16651.0,"沙僧","唐僧","apprentice"
"及请出，果是一匹白马，一个唐僧，后跟着<tail>八戒</tail>、<head>沙僧</head>。","id_20","id_16",16651.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"菩萨道：“<head>悟净</head>，不要赖人，<tail>悟空</tail>到此今已四日，我更不曾放他回去，他那里有另请唐僧、自去取经之意？”","id_20","id_6",16656.0,"沙僧","孙悟空","younger_brother_with_the_same_master"
"菩萨道：“<tail>悟净</tail>，不要赖人，<head>悟空</head>到此今已四日，我更不曾放他回去，他那里有另请唐僧、自去取经之意？”","id_6","id_20",16656.0,"孙悟空","沙僧","elder_brother_with_the_same_master"
"菩萨道：“<head>悟净</head>，不要赖人，悟空到此今已四日，我更不曾放他回去，他那里有另请<tail>唐僧</tail>、自去取经之意？”","id_20","id_1",16656.0,"沙僧","唐僧","apprentice"
"菩萨道：“<tail>悟净</tail>，不要赖人，悟空到此今已四日，我更不曾放他回去，他那里有另请<head>唐僧</head>、自去取经之意？”","id_1","id_20",16656.0,"唐僧","沙僧","master"
"菩萨道：“悟净，不要赖人，<head>悟空</head>到此今已四日，我更不曾放他回去，他那里有另请<tail>唐僧</tail>、自去取经之意？”","id_6","id_1",16656.0,"孙悟空","唐僧","apprentice"
"菩萨道：“悟净，不要赖人，<tail>悟空</tail>到此今已四日，我更不曾放他回去，他那里有另请<head>唐僧</head>、自去取经之意？”","id_1","id_6",16656.0,"唐僧","孙悟空","master"
"<head>沙僧</head>道：“见如今水帘洞有一个<tail>孙行者</tail>，怎敢欺诳？”","id_20","id_6",16657.0,"沙僧","孙悟空","younger_brother_with_the_same_master"
"<tail>沙僧</tail>道：“见如今水帘洞有一个<head>孙行者</head>，怎敢欺诳？”","id_6","id_20",16657.0,"孙悟空","沙僧","elder_brother_with_the_same_master"
"<head>大圣</head>本是良心，<tail>沙僧</tail>却有疑意，真个二人同驾云而去。","id_6","id_20",16663.0,"孙悟空","沙僧","elder_brother_with_the_same_master"
"<tail>大圣</tail>本是良心，<head>沙僧</head>却有疑意，真个二人同驾云而去。","id_20","id_6",16663.0,"沙僧","孙悟空","younger_brother_with_the_same_master"
"这<head>大圣</head>怒发，一撒手，撇了<tail>沙和尚</tail>，掣铁棒上前骂道：“你是何等妖邪，敢变我的相貌，敢占我的儿孙，擅居吾仙洞，擅作这威福！”","id_6","id_20",16666.0,"孙悟空","沙僧","elder_brother_with_the_same_master"
"这<tail>大圣</tail>怒发，一撒手，撇了<head>沙和尚</head>，掣铁棒上前骂道：“你是何等妖邪，敢变我的相貌，敢占我的儿孙，擅居吾仙洞，擅作这威福！”","id_20","id_6",16666.0,"沙僧","孙悟空","younger_brother_with_the_same_master"
"<head>大圣</head>道：“<tail>沙僧</tail>，你既助不得力，且回复师父，说我等这般这般，等老孙与此妖打上南海落伽山菩萨前辨个真假。”","id_6","id_20",16682.0,"孙悟空","沙僧","elder_brother_with_the_same_master"
"<tail>大圣</tail>道：“<head>沙僧</head>，你既助不得力，且回复师父，说我等这般这般，等老孙与此妖打上南海落伽山菩萨前辨个真假。”","id_20","id_6",16682.0,"沙僧","孙悟空","younger_brother_with_the_same_master"
"<head>沙僧</head>见两个相貌、声音，更无一毫差别，皂白难分，只得依言，拨转云头，回复<tail>唐僧</tail>不题。","id_20","id_1",16684.0,"沙僧","唐僧","apprentice"
"<tail>沙僧</tail>见两个相貌、声音，更无一毫差别，皂白难分，只得依言，拨转云头，回复<head>唐僧</head>不题。","id_1","id_20",16684.0,"唐僧","沙僧","master"
"<head>大圣</head>道：“我因保护<tail>唐僧</tail>往西天取经，在路上打杀贼徒，那三藏赶我回去，我径到普陀崖见观音菩萨诉苦，不想这妖精，几时就变作我的模样，打倒唐僧，抢去包袱。","id_6","id_1",16701.0,"孙悟空","唐僧","apprentice"
"<tail>大圣</tail>道：“我因保护<head>唐僧</head>往西天取经，在路上打杀贼徒，那三藏赶我回去，我径到普陀崖见观音菩萨诉苦，不想这妖精，几时就变作我的模样，打倒唐僧，抢去包袱。","id_1","id_6",16701.0,"唐僧","孙悟空","master"
"<head>大圣</head>道：“我因保护唐僧往西天取经，在路上打杀贼徒，那<tail>三藏</tail>赶我回去，我径到普陀崖见观音菩萨诉苦，不想这妖精，几时就变作我的模样，打倒唐僧，抢去包袱。","id_6","id_1",16701.0,"孙悟空","唐僧","apprentice"
"<tail>大圣</tail>道：“我因保护唐僧往西天取经，在路上打杀贼徒，那<head>三藏</head>赶我回去，我径到普陀崖见观音菩萨诉苦，不想这妖精，几时就变作我的模样，打倒唐僧，抢去包袱。","id_1","id_6",16701.0,"唐僧","孙悟空","master"
"<head>大圣</head>道：“我因保护唐僧往西天取经，在路上打杀贼徒，那三藏赶我回去，我径到普陀崖见观音菩萨诉苦，不想这妖精，几时就变作我的模样，打倒<tail>唐僧</tail>，抢去包袱。","id_6","id_1",16701.0,"孙悟空","唐僧","apprentice"
"<tail>大圣</tail>道：“我因保护唐僧往西天取经，在路上打杀贼徒，那三藏赶我回去，我径到普陀崖见观音菩萨诉苦，不想这妖精，几时就变作我的模样，打倒<head>唐僧</head>，抢去包袱。","id_1","id_6",16701.0,"唐僧","孙悟空","master"
"却说那<head>沙僧</head>自花果山辞他两个，又行了三昼夜，回至本庄，把前事对<tail>唐僧</tail>说了一遍。","id_20","id_1",16720.0,"沙僧","唐僧","apprentice"
"却说那<tail>沙僧</tail>自花果山辞他两个，又行了三昼夜，回至本庄，把前事对<head>唐僧</head>说了一遍。","id_1","id_20",16720.0,"唐僧","沙僧","master"
"<head>唐僧</head>自家悔恨道：“当时只说是<tail>孙悟空</tail>打我一棍，抢去包袱，岂知却是妖精假变的行者！”","id_1","id_6",16721.0,"唐僧","孙悟空","master"
"<tail>唐僧</tail>自家悔恨道：“当时只说是<head>孙悟空</head>打我一棍，抢去包袱，岂知却是妖精假变的行者！”","id_6","id_1",16721.0,"孙悟空","唐僧","apprentice"
"<head>沙僧</head>又告道：“这妖又假变一个<tail>长老</tail>，一匹白马，又有一个八戒挑着我们包袱，又有一个变作是我。","id_20","id_1",16722.0,"沙僧","唐僧","apprentice"
"<tail>沙僧</tail>又告道：“这妖又假变一个<head>长老</head>，一匹白马，又有一个八戒挑着我们包袱，又有一个变作是我。","id_1","id_20",16722.0,"唐僧","沙僧","master"
"<head>沙僧</head>又告道：“这妖又假变一个长老，一匹<tail>白马</tail>，又有一个八戒挑着我们包袱，又有一个变作是我。","id_20","id_21",16722.0,"沙僧","白龙马","elder_brother_with_the_same_master"
"<tail>沙僧</tail>又告道：“这妖又假变一个长老，一匹<head>白马</head>，又有一个八戒挑着我们包袱，又有一个变作是我。","id_21","id_20",16722.0,"白龙马","沙僧","younger_brother_with_the_same_master"
"<head>沙僧</head>又告道：“这妖又假变一个长老，一匹白马，又有一个<tail>八戒</tail>挑着我们包袱，又有一个变作是我。","id_20","id_16",16722.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"沙僧又告道：“这妖又假变一个<head>长老</head>，一匹<tail>白马</tail>，又有一个八戒挑着我们包袱，又有一个变作是我。","id_1","id_21",16722.0,"唐僧","白龙马","master"
"沙僧又告道：“这妖又假变一个<tail>长老</tail>，一匹<head>白马</head>，又有一个八戒挑着我们包袱，又有一个变作是我。","id_21","id_1",16722.0,"白龙马","唐僧","apprentice"
"沙僧又告道：“这妖又假变一个<head>长老</head>，一匹白马，又有一个<tail>八戒</tail>挑着我们包袱，又有一个变作是我。","id_1","id_16",16722.0,"唐僧","猪八戒","master"
"沙僧又告道：“这妖又假变一个<tail>长老</tail>，一匹白马，又有一个<head>八戒</head>挑着我们包袱，又有一个变作是我。","id_16","id_1",16722.0,"猪八戒","唐僧","apprentice"
"沙僧又告道：“这妖又假变一个长老，一匹<head>白马</head>，又有一个<tail>八戒</tail>挑着我们包袱，又有一个变作是我。","id_21","id_16",16722.0,"白龙马","猪八戒","younger_brother_with_the_same_master"
"沙僧又告道：“这妖又假变一个长老，一匹<tail>白马</tail>，又有一个<head>八戒</head>挑着我们包袱，又有一个变作是我。","id_16","id_21",16722.0,"猪八戒","白龙马","elder_brother_with_the_same_master"
"<tail>八戒</tail>道：“<head>沙僧</head>，你既到水帘洞，看见假八戒挑着行李，怎么不抢将来？”","id_20","id_16",16757.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"八戒道：“<head>沙僧</head>，你既到水帘洞，看见假<tail>八戒</tail>挑着行李，怎么不抢将来？”","id_20","id_16",16757.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"这<head>大圣</head>道：“我因保<tail>唐僧</tail>西天取经，路过西梁国，至一山，有强贼截劫我师，是老孙打死几个，师父怪我，把我逐回。","id_6","id_1",16777.0,"孙悟空","唐僧","apprentice"
"这<tail>大圣</tail>道：“我因保<head>唐僧</head>西天取经，路过西梁国，至一山，有强贼截劫我师，是老孙打死几个，师父怪我，把我逐回。","id_1","id_6",16777.0,"唐僧","孙悟空","master"
"菩萨道：“<head>唐僧</head>，前日打你的，乃假行者六耳猕猴也，幸如来知识，已被<tail>悟空</tail>打死。","id_1","id_6",16872.0,"唐僧","孙悟空","master"
"菩萨道：“<tail>唐僧</tail>，前日打你的，乃假行者六耳猕猴也，幸如来知识，已被<head>悟空</head>打死。","id_6","id_1",16872.0,"孙悟空","唐僧","apprentice"
"<head>呆子</head>见了菩萨，倒身下拜道：“弟子前日别了师父至花果山水帘洞寻得包袱，果见一个假<tail>唐僧</tail>假八戒，都被弟子打死，原是两个猴身。","id_16","id_1",16876.0,"猪八戒","唐僧","apprentice"
"<tail>呆子</tail>见了菩萨，倒身下拜道：“弟子前日别了师父至花果山水帘洞寻得包袱，果见一个假<head>唐僧</head>假八戒，都被弟子打死，原是两个猴身。","id_1","id_16",16876.0,"唐僧","猪八戒","master"
"呆子见了菩萨，倒身下拜道：“弟子前日别了师父至花果山水帘洞寻得包袱，果见一个假<head>唐僧</head>假<tail>八戒</tail>，都被弟子打死，原是两个猴身。","id_1","id_16",16876.0,"唐僧","猪八戒","master"
"呆子见了菩萨，倒身下拜道：“弟子前日别了师父至花果山水帘洞寻得包袱，果见一个假<tail>唐僧</tail>假<head>八戒</head>，都被弟子打死，原是两个猴身。","id_16","id_1",16876.0,"猪八戒","唐僧","apprentice"
"话表<head>三藏</head>遵菩萨教旨，收了行者，与<tail>八戒</tail>沙僧剪断二心，锁鑨猿马，同心戮力，赶奔西天。","id_1","id_16",16892.0,"唐僧","猪八戒","master"
"话表<tail>三藏</tail>遵菩萨教旨，收了行者，与<head>八戒</head>沙僧剪断二心，锁鑨猿马，同心戮力，赶奔西天。","id_16","id_1",16892.0,"猪八戒","唐僧","apprentice"
"话表<head>三藏</head>遵菩萨教旨，收了行者，与八戒<tail>沙僧</tail>剪断二心，锁鑨猿马，同心戮力，赶奔西天。","id_1","id_20",16892.0,"唐僧","沙僧","master"
"话表<tail>三藏</tail>遵菩萨教旨，收了行者，与八戒<head>沙僧</head>剪断二心，锁鑨猿马，同心戮力，赶奔西天。","id_20","id_1",16892.0,"沙僧","唐僧","apprentice"
"话表三藏遵菩萨教旨，收了行者，与<tail>八戒</tail><head>沙僧</head>剪断二心，锁鑨猿马，同心戮力，赶奔西天。","id_20","id_16",16892.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"<head>大圣</head>听说，忍不住笑道：“<tail>呆子</tail>莫乱谈！","id_6","id_16",16903.0,"孙悟空","猪八戒","elder_brother_with_the_same_master"
"<tail>大圣</tail>听说，忍不住笑道：“<head>呆子</head>莫乱谈！","id_16","id_6",16903.0,"猪八戒","孙悟空","younger_brother_with_the_same_master"
"<head>三藏</head>下马道：“<tail>悟空</tail>，你去那人家问个消息，看那炎热之故何也。”","id_1","id_6",16909.0,"唐僧","孙悟空","master"
"<tail>三藏</tail>下马道：“<head>悟空</head>，你去那人家问个消息，看那炎热之故何也。”","id_6","id_1",16909.0,"孙悟空","唐僧","apprentice"
"行者欢喜，把手一招，<head>三藏</head>即同<tail>八戒</tail>、沙僧，牵白马，挑行李近前，都对老者作礼。","id_1","id_16",16924.0,"唐僧","猪八戒","master"
"行者欢喜，把手一招，<tail>三藏</tail>即同<head>八戒</head>、沙僧，牵白马，挑行李近前，都对老者作礼。","id_16","id_1",16924.0,"猪八戒","唐僧","apprentice"
"行者欢喜，把手一招，<head>三藏</head>即同八戒、<tail>沙僧</tail>，牵白马，挑行李近前，都对老者作礼。","id_1","id_20",16924.0,"唐僧","沙僧","master"
"行者欢喜，把手一招，<tail>三藏</tail>即同八戒、<head>沙僧</head>，牵白马，挑行李近前，都对老者作礼。","id_20","id_1",16924.0,"沙僧","唐僧","apprentice"
"行者欢喜，把手一招，<head>三藏</head>即同八戒、沙僧，牵<tail>白马</tail>，挑行李近前，都对老者作礼。","id_1","id_21",16924.0,"唐僧","白龙马","master"
"行者欢喜，把手一招，<tail>三藏</tail>即同八戒、沙僧，牵<head>白马</head>，挑行李近前，都对老者作礼。","id_21","id_1",16924.0,"白龙马","唐僧","apprentice"
"行者欢喜，把手一招，三藏即同<tail>八戒</tail>、<head>沙僧</head>，牵白马，挑行李近前，都对老者作礼。","id_20","id_16",16924.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"行者欢喜，把手一招，三藏即同<head>八戒</head>、沙僧，牵<tail>白马</tail>，挑行李近前，都对老者作礼。","id_16","id_21",16924.0,"猪八戒","白龙马","elder_brother_with_the_same_master"
"行者欢喜，把手一招，三藏即同<tail>八戒</tail>、沙僧，牵<head>白马</head>，挑行李近前，都对老者作礼。","id_21","id_16",16924.0,"白龙马","猪八戒","younger_brother_with_the_same_master"
"行者欢喜，把手一招，三藏即同八戒、<head>沙僧</head>，牵<tail>白马</tail>，挑行李近前，都对老者作礼。","id_20","id_21",16924.0,"沙僧","白龙马","elder_brother_with_the_same_master"
"行者欢喜，把手一招，三藏即同八戒、<tail>沙僧</tail>，牵<head>白马</head>，挑行李近前，都对老者作礼。","id_21","id_20",16924.0,"白龙马","沙僧","younger_brother_with_the_same_master"
"老者见<head>三藏</head>丰姿标致，<tail>八戒</tail>沙僧相貌奇稀，又惊又喜，只得请入里坐，教小的们看茶，一壁厢办饭。","id_1","id_16",16925.0,"唐僧","猪八戒","master"
"老者见<tail>三藏</tail>丰姿标致，<head>八戒</head>沙僧相貌奇稀，又惊又喜，只得请入里坐，教小的们看茶，一壁厢办饭。","id_16","id_1",16925.0,"猪八戒","唐僧","apprentice"
"老者见<head>三藏</head>丰姿标致，八戒<tail>沙僧</tail>相貌奇稀，又惊又喜，只得请入里坐，教小的们看茶，一壁厢办饭。","id_1","id_20",16925.0,"唐僧","沙僧","master"
"老者见<tail>三藏</tail>丰姿标致，八戒<head>沙僧</head>相貌奇稀，又惊又喜，只得请入里坐，教小的们看茶，一壁厢办饭。","id_20","id_1",16925.0,"沙僧","唐僧","apprentice"
"老者见三藏丰姿标致，<tail>八戒</tail><head>沙僧</head>相貌奇稀，又惊又喜，只得请入里坐，教小的们看茶，一壁厢办饭。","id_20","id_16",16925.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"我这里人家用不着他，只知他叫做<head>罗刹女</head>，乃大力<tail>牛魔王</tail>妻也。”","id_38","id_10",16973.0,"铁扇公主","牛魔王","wife"
"我这里人家用不着他，只知他叫做<tail>罗刹女</tail>，乃大力<head>牛魔王</head>妻也。”","id_10","id_38",16973.0,"牛魔王","铁扇公主","husband"
"灵吉道：“<head>大圣</head>放心，此一来，也是<tail>唐僧</tail>的缘法，合教大圣成功。”","id_6","id_1",17053.0,"孙悟空","唐僧","apprentice"
"灵吉道：“<tail>大圣</tail>放心，此一来，也是<head>唐僧</head>的缘法，合教大圣成功。”","id_1","id_6",17053.0,"唐僧","孙悟空","master"
"灵吉道：“大圣放心，此一来，也是<head>唐僧</head>的缘法，合教<tail>大圣</tail>成功。”","id_1","id_6",17053.0,"唐僧","孙悟空","master"
"灵吉道：“大圣放心，此一来，也是<tail>唐僧</tail>的缘法，合教<head>大圣</head>成功。”","id_6","id_1",17053.0,"孙悟空","唐僧","apprentice"
"<head>三藏</head>即与本庄老者同<tail>沙僧</tail>出门接着，同至舍内。","id_1","id_20",17079.0,"唐僧","沙僧","master"
"<tail>三藏</tail>即与本庄老者同<head>沙僧</head>出门接着，同至舍内。","id_20","id_1",17079.0,"沙僧","唐僧","apprentice"
"那厮原来是<tail>牛魔王</tail>的妻，<head>红孩儿</head>的母，名唤罗刹女，又唤铁扇公主。","id_31","id_10",17086.0,"红孩儿","牛魔王","son"
"那厮原来是<head>牛魔王</head>的妻，红孩儿的母，名唤<tail>罗刹女</tail>，又唤铁扇公主。","id_10","id_38",17086.0,"牛魔王","铁扇公主","husband"
"那厮原来是<tail>牛魔王</tail>的妻，红孩儿的母，名唤<head>罗刹女</head>，又唤铁扇公主。","id_38","id_10",17086.0,"铁扇公主","牛魔王","wife"
"那厮原来是<head>牛魔王</head>的妻，红孩儿的母，名唤罗刹女，又唤<tail>铁扇公主</tail>。","id_10","id_38",17086.0,"牛魔王","铁扇公主","husband"
"那厮原来是<tail>牛魔王</tail>的妻，红孩儿的母，名唤罗刹女，又唤<head>铁扇公主</head>。","id_38","id_10",17086.0,"铁扇公主","牛魔王","wife"
"那厮原来是牛魔王的妻，<head>红孩儿</head>的母，名唤<tail>罗刹女</tail>，又唤铁扇公主。","id_31","id_38",17086.0,"红孩儿","铁扇公主","son"
"那厮原来是牛魔王的妻，<head>红孩儿</head>的母，名唤罗刹女，又唤<tail>铁扇公主</tail>。","id_31","id_38",17086.0,"红孩儿","铁扇公主","son"
"行者闻言，即吩咐<head>沙僧</head>、<tail>八戒</tail>保护师父，又教土地，陪伴勿回，随即忽的一声，渺然不见。","id_20","id_16",17126.0,"沙僧","猪八戒","younger_brother_with_the_same_master"
"<tail>大圣</tail>道：“我是翠云山芭蕉洞铁扇公主央来请<head>牛魔王</head>的。”","id_10","id_6",17146.0,"牛魔王","孙悟空","elder_sworn_brother"
"大圣道：“我是翠云山芭蕉洞<head>铁扇公主</head>央来请<tail>牛魔王</tail>的。”","id_38","id_10",17146.0,"铁扇公主","牛魔王","wife"
"大圣道：“我是翠云山芭蕉洞<tail>铁扇公主</tail>央来请<head>牛魔王</head>的。”","id_10","id_38",17146.0,"牛魔王","铁扇公主","husband"
"那女子一听<head>铁扇公主</head>请<tail>牛魔王</tail>之言，心中大怒，彻耳根子通红，泼口骂道：“这贱婢，着实无知！","id_38","id_10",17147.0,"铁扇公主","牛魔王","wife"
"那女子一听<tail>铁扇公主</tail>请<head>牛魔王</head>之言，心中大怒，彻耳根子通红，泼口骂道：“这贱婢，着实无知！","id_10","id_38",17147.0,"牛魔王","铁扇公主","husband"
"及定性问是何人，他说是<head>铁扇公主</head>央他来请<tail>牛魔王</tail>的。","id_38","id_10",17168.0,"铁扇公主","牛魔王","wife"
"及定性问是何人，他说是<tail>铁扇公主</tail>央他来请<head>牛魔王</head>的。","id_10","id_38",17168.0,"牛魔王","铁扇公主","husband"
"不如偷了他的金睛兽，变做<head>牛魔王</head>，去哄那<tail>罗刹女</tail>，骗他扇子，送我师父过山为妙。”","id_10","id_38",17259.0,"牛魔王","铁扇公主","husband"
"不如偷了他的金睛兽，变做<tail>牛魔王</tail>，去哄那<head>罗刹女</head>，骗他扇子，送我师父过山为妙。”","id_38","id_10",17259.0,"铁扇公主","牛魔王","wife"
"又道：“近闻<head>悟空</head>那厮保<tail>唐僧</tail>，将近火焰山界，恐他来问你借扇子。","id_6","id_1",17273.0,"孙悟空","唐僧","apprentice"
"又道：“近闻<tail>悟空</tail>那厮保<head>唐僧</head>，将近火焰山界，恐他来问你借扇子。","id_1","id_6",17273.0,"唐僧","孙悟空","master"
"早间贤友着人邀我时，有个<head>孙悟空</head>保<tail>唐僧</tail>取经，路遇火焰山难过，曾问我求借芭蕉扇。","id_6","id_1",17343.0,"孙悟空","唐僧","apprentice"
"早间贤友着人邀我时，有个<tail>孙悟空</tail>保<head>唐僧</head>取经，路遇火焰山难过，曾问我求借芭蕉扇。","id_1","id_6",17343.0,"唐僧","孙悟空","master"
"话表<head>牛魔王</head>赶上孙<tail>大圣</tail>，只见他肩膊上掮着那柄芭蕉扇，怡颜悦色而行。","id_10","id_6",17366.0,"牛魔王","孙悟空","elder_sworn_brother"
"这<head>大圣</head>果然欢喜，古人云，得胜的猫儿欢似虎也，只倚着强能，更不察来人的意思，见是个<tail>八戒</tail>的模样，便就叫道：“兄弟，你往那里去？”","id_6","id_16",17374.0,"孙悟空","猪八戒","elder_brother_with_the_same_master"
"这<tail>大圣</tail>果然欢喜，古人云，得胜的猫儿欢似虎也，只倚着强能，更不察来人的意思，见是个<head>八戒</head>的模样，便就叫道：“兄弟，你往那里去？”","id_16","id_6",17374.0,"猪八戒","孙悟空","younger_brother_with_the_same_master"
"<head>八戒</head>按住云头看时，原来<tail>孙行者</tail>与牛王厮杀哩。","id_16","id_6",17401.0,"猪八戒","孙悟空","younger_brother_with_the_same_master"
"<tail>八戒</tail>按住云头看时，原来<head>孙行者</head>与牛王厮杀哩。","id_6","id_16",17401.0,"孙悟空","猪八戒","elder_brother_with_the_same_master"
"那牛王只得回头，使宝剑又战<head>八戒</head>，孙<tail>大圣</tail>举棒相帮，这一场在那里好杀：成精豕，作怪牛，兼上偷天得道猴。","id_16","id_6",17410.0,"猪八戒","孙悟空","younger_brother_with_the_same_master"
"那牛王只得回头，使宝剑又战<tail>八戒</tail>，孙<head>大圣</head>举棒相帮，这一场在那里好杀：成精豕，作怪牛，兼上偷天得道猴。","id_6","id_16",17410.0,"孙悟空","猪八戒","elder_brother_with_the_same_master"
"<head>八戒</head>措手不及，倒拽着钯败阵而走，<tail>大圣</tail>纵筋斗云跳出重围，众阴兵亦四散奔走。","id_16","id_6",17428.0,"猪八戒","孙悟空","younger_brother_with_the_same_master"
"<tail>八戒</tail>措手不及，倒拽着钯败阵而走，<head>大圣</head>纵筋斗云跳出重围，众阴兵亦四散奔走。","id_6","id_16",17428.0,"孙悟空","猪八戒","elder_brother_with_the_same_master"
"正说间，随后有<head>大圣</head>、<tail>八戒</tail>、众神赶来。","id_6","id_16",17523.0,"孙悟空","猪八戒","elder_brother_with_the_same_master"
"正说间，随后有<tail>大圣</tail>、<head>八戒</head>、众神赶来。","id_16","id_6",17523.0,"猪八戒","孙悟空","younger_brother_with_the_same_master"
"愚父子昨日见佛如来，发檄奏闻玉帝，言<head>唐僧</head>路阻火焰山，孙<tail>大圣</tail>难伏牛魔王，玉帝传旨，特差我父王领众助力。”","id_1","id_6",17537.0,"唐僧","孙悟空","master"
"愚父子昨日见佛如来，发檄奏闻玉帝，言<tail>唐僧</tail>路阻火焰山，孙<head>大圣</head>难伏牛魔王，玉帝传旨，特差我父王领众助力。”","id_6","id_1",17537.0,"孙悟空","唐僧","apprentice"
"愚父子昨日见佛如来，发檄奏闻玉帝，言唐僧路阻火焰山，孙<tail>大圣</tail>难伏<head>牛魔王</head>，玉帝传旨，特差我父王领众助力。”","id_10","id_6",17537.0,"牛魔王","孙悟空","elder_sworn_brother"
"<head>孙行者</head>却会聚了四大金刚、六丁六甲、护教伽蓝、托塔天王、巨灵神将并<tail>八戒</tail>、土地、阴兵，簇拥着白牛，回至芭蕉洞口。","id_6","id_16",17543.0,"孙悟空","猪八戒","elder_brother_with_the_same_master"
"<tail>孙行者</tail>却会聚了四大金刚、六丁六甲、护教伽蓝、托塔天王、巨灵神将并<head>八戒</head>、土地、阴兵，簇拥着白牛，回至芭蕉洞口。","id_16","id_6",17543.0,"猪八戒","孙悟空","younger_brother_with_the_same_master"
